codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
120034,1200344,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6915,2003,Manoel Urbano,12003,Sena Madureira,12,AC,5,0,83.93548387096774,297.98225806451615
120035,1200351,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8362,2003,Marechal Thaumaturgo,12001,Cruzeiro do Sul,12,AC,5,0,95.68548387096774,297.1577419354839
120038,1200385,5,34,26.764705882352946,2.764705882352941,3.2058823529411766,0.35294117647058826,0.1176470588235294,0,0,0.02941176470588235,0.3235294117647059,0.7352941176470589,16131,2003,Plácido de Castro,12004,Rio Branco,12,AC,5,34,92.49193548387096,296.4725806451613
120080,1200807,5,12,31.166666666666668,2.3333333333333335,3.8333333333333335,0.5833333333333334,0.08333333333333333,0,0,0.16666666666666666,0.08333333333333333,0.75,12116,2003,Porto Acre,12004,Rio Branco,12,AC,5,12,92.49193548387096,296.4725806451613
120039,1200393,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5189,2003,Porto Walter,12001,Cruzeiro do Sul,12,AC,5,0,91.36290322580643,297.1554838709677
120040,1200401,5,22,29.59090909090909,8.772727272727273,3.772727272727273,0.5,0.09090909090909093,0,0,0,0.3181818181818182,0.7727272727272727,274555,2003,Rio Branco,12004,Rio Branco,12,AC,5,22,92.49193548387096,296.4725806451613
120042,1200427,5,3,20.333333333333332,3.6666666666666665,4,0.6666666666666666,0,0,0,0,0,0,8541,2003,Rodrigues Alves,12001,Cruzeiro do Sul,12,AC,5,3,91.36290322580643,297.1554838709677
120043,1200435,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729,2003,Santa Rosa do Purus,12003,Sena Madureira,12,AC,5,0,83.93548387096774,297.98225806451615
120050,1200500,5,1,47,3,5,0,0,0,0,0,1,1,31129,2003,Sena Madureira,12003,Sena Madureira,12,AC,5,1,92.49193548387096,296.4725806451613
120045,1200450,5,9,25.88888888888889,5.777777777777778,3.7777777777777777,0.3333333333333333,0.1111111111111111,0,0,0,0.7777777777777778,0.6666666666666666,21174,2003,Senador Guiomard,12004,Rio Branco,12,AC,5,9,92.49193548387096,296.4725806451613
