especie,familia,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,bell,model6_cnes,15015,Altamira,PA,2012,1,109,281058,407.033423706139,293.31937684130463,113.71404686483436,122.83051896761523,1250.106739534188,TRUE,109
P. vivax,bell,model6_cnes,15015,Altamira,PA,2012,2,110,281058,293.5337190188502,257.6189717500483,35.91474726880193,103.11039002625793,1115.6149264564597,TRUE,109
P. vivax,bell,model6_cnes,15015,Altamira,PA,2012,3,111,281058,258.3096727365882,205.0140155288007,53.295657207787485,82.17165140291328,897.0568352439708,TRUE,109
P. vivax,bell,model6_cnes,15016,Tucuruí,PA,2012,1,109,340793,107.10313885555162,129.18523732737677,-22.082098471825148,49.12806307641296,521.2254946551129,TRUE,109
P. vivax,bell,model6_cnes,15016,Tucuruí,PA,2012,2,110,340793,121.7748017124765,97.23136936510201,24.54343234737449,38.872570739422464,368.0386627659605,TRUE,109
P. vivax,bell,model6_cnes,15016,Tucuruí,PA,2012,3,111,340793,89.20371017010326,80.46284435920786,8.7408658108954,34.00891450235187,313.1886511753467,TRUE,109
P. vivax,bell,model6_cnes,15017,Paragominas,PA,2012,1,109,306994,125.73535639133011,88.1676734401319,37.56768295119821,42.40310885554767,418.444660156224,TRUE,109
P. vivax,bell,model6_cnes,15017,Paragominas,PA,2012,2,110,306994,103.91082561874174,74.3710525257685,29.539773092973235,31.580421767200665,358.06888733981737,TRUE,109
P. vivax,bell,model6_cnes,15017,Paragominas,PA,2012,3,111,306994,74.92003101037805,66.1575450904719,8.762485919906155,26.53960663726327,328.7523534661915,TRUE,109
P. vivax,bell,model6_cnes,15018,São Félix do Xingu,PA,2012,1,109,177935,8.992047657852586,6.1553553444515785,2.8366923134010076,0.26695141484249946,34.099530727512764,TRUE,109
P. vivax,bell,model6_cnes,15018,São Félix do Xingu,PA,2012,2,110,177935,13.48807148677888,6.465277550674688,7.0227939361041924,0.5620029786157866,32.03416978109984,TRUE,109
P. vivax,bell,model6_cnes,15018,São Félix do Xingu,PA,2012,3,111,177935,12.364065529547307,8.833771121955772,3.5302944075915352,1.3909573720740727,46.14044454435603,TRUE,109
P. vivax,bell,model6_cnes,15019,Parauapebas,PA,2012,1,109,271172,6.637853465697048,5.605974094936875,1.0318793707601728,0.7375392739663388,29.326405381086538,TRUE,109
P. vivax,bell,model6_cnes,15019,Parauapebas,PA,2012,2,110,271172,5.90031419173071,4.4966700968125455,1.4036440949181648,0.175165577567006,25.094773796704658,TRUE,109
P. vivax,bell,model6_cnes,15019,Parauapebas,PA,2012,3,111,271172,3.687696369831694,4.001121515698995,-0.31342514586730097,0.175165577567006,22.688551915389485,TRUE,109
P. vivax,bell,model6_cnes,15020,Marabá,PA,2012,1,109,295238,15.241940400625936,23.63565054398808,-8.393710143362146,7.451615306972679,111.7911650939242,TRUE,109
P. vivax,bell,model6_cnes,15020,Marabá,PA,2012,2,110,295238,16.59677954734824,18.845690829557775,-2.2489112822095336,6.257663308923648,83.19559135341652,TRUE,109
P. vivax,bell,model6_cnes,15020,Marabá,PA,2012,3,111,295238,14.225811040584205,19.14545556668603,-4.919644526101827,5.080646800208646,98.58148341338172,TRUE,109
P. vivax,bell,model6_cnes,15021,Redenção,PA,2012,1,109,185608,1.6163096418257832,2.774389209926177,-1.158079568100394,0,16.163096418257833,TRUE,109
P. vivax,bell,model6_cnes,15021,Redenção,PA,2012,2,110,185608,2.1550795224343777,2.6531266530024804,-0.4980471305681027,0,17.52349036679452,TRUE,109
P. vivax,bell,model6_cnes,15021,Redenção,PA,2012,3,111,185608,8.620318089737511,2.6583788806380992,5.961939209099412,0,18.08919874143352,TRUE,109
P. vivax,bell,model6_cnes,15022,Conceição do Araguaia,PA,2012,1,109,142249,0,0.28823369665664395,-0.28823369665664395,0,2.811970558668251,TRUE,109
P. vivax,bell,model6_cnes,15022,Conceição do Araguaia,PA,2012,2,110,142249,0.7029926396670627,0.3240671399719924,0.37892549969507033,0,3.5149631983353133,TRUE,109
P. vivax,bell,model6_cnes,15022,Conceição do Araguaia,PA,2012,3,111,142249,0,0.3818284710401911,-0.3818284710401911,0,3.5149631983353133,TRUE,109
P. vivax,bell,model6_cnes,16001,Oiapoque,AP,2012,1,109,31004,841.8268610501871,1125.3084439413387,-283.4815828911517,486.7113920784416,4363.630499290405,TRUE,109
