especie,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,paper_replica,15021,Redenção,PA,2014,3,135,188791,5.296862668241601,1.3027327645872477,3.994129903654353,0,11.679582183472705,TRUE,133
P. vivax,paper_replica,15022,Conceição do Araguaia,PA,2014,1,133,149806,0,3.28115774040483,-3.28115774040483,0,25.432893208549665,TRUE,133
P. vivax,paper_replica,15022,Conceição do Araguaia,PA,2014,2,134,149806,0.6675300054737461,3.010947367792524,-2.3434173623187777,0,22.06186668090728,TRUE,133
P. vivax,paper_replica,15022,Conceição do Araguaia,PA,2014,3,135,149806,0.6675300054737461,3.05709962534407,-2.389569619870324,0,20.376353417086083,TRUE,133
P. vivax,paper_replica,16001,Oiapoque,AP,2014,1,133,33607,785.5506293331746,215.00219382107568,570.5484355120989,62.189424822209666,1528.178653256759,TRUE,133
P. vivax,paper_replica,16001,Oiapoque,AP,2014,2,134,33607,586.187401434225,197.29431111204687,388.89309032217807,71.26491504746036,1645.1929657511803,TRUE,133
P. vivax,paper_replica,16001,Oiapoque,AP,2014,3,135,33607,428.4821614544589,200.31649726436552,228.16566419009337,51.99809563483798,1407.4448775552685,TRUE,133
P. vivax,paper_replica,16002,Amapá,AP,2014,1,133,27711,317.56342246761216,28.50650932161207,289.05691314600006,0,169.7881707625129,FALSE,133
P. vivax,paper_replica,16002,Amapá,AP,2014,2,134,27711,176.82508751037494,26.1587631942259,150.66632431614903,0,209.30316480819891,TRUE,133
P. vivax,paper_replica,16002,Amapá,AP,2014,3,135,27711,191.25978853163002,26.55952324753785,164.70026528409218,3.6086752553137744,229.60196311933845,TRUE,133
P. vivax,paper_replica,16003,Macapá,AP,2014,1,133,611615,99.73594499807885,18.616249932344054,81.11969506573479,5.4732143587060484,156.52412056604226,TRUE,133
P. vivax,paper_replica,16003,Macapá,AP,2014,2,134,611615,78.80774670340001,17.082985644002292,61.72476105939772,5.636715907883227,120.68866852513426,TRUE,133
P. vivax,paper_replica,16003,Macapá,AP,2014,3,135,611615,52.48399728587428,17.34465780355383,35.13933948232045,6.1272205554147625,147.11460641089556,TRUE,133
P. vivax,paper_replica,16004,Mazagão,AP,2014,1,133,77979,292.386411726234,34.17297193567806,258.2134397905559,5.738724528398674,243.655343105195,FALSE,133
P. vivax,paper_replica,16004,Mazagão,AP,2014,2,134,77979,192.35948139883814,31.3584597510925,161.00102164774563,6.347862886161662,251.41384218828142,TRUE,133
P. vivax,paper_replica,16004,Mazagão,AP,2014,3,135,77979,157.73477474704728,31.83883426948229,125.89594047756499,10.259172341271368,242.34088664896905,TRUE,133
P. vivax,paper_replica,17001,Bico do Papagaio,TO,2014,1,133,209048,0,0.34835402364308005,-0.34835402364308005,0,3.82687229727144,TRUE,133
P. vivax,paper_replica,17001,Bico do Papagaio,TO,2014,2,134,209048,0,0.3196705422829888,-0.3196705422829888,0,3.3485132601125103,TRUE,133
P. vivax,paper_replica,17001,Bico do Papagaio,TO,2014,3,135,209048,1.91343614863572,0.32457382161492615,1.588862327020794,0,2.87015422295358,TRUE,133
P. vivax,paper_replica,17002,Araguaína,TO,2014,1,133,302864,0.6603624068889006,0.2607677639954921,0.39959464289340846,0,2.8147947593639313,TRUE,133
P. vivax,paper_replica,17002,Araguaína,TO,2014,2,134,302864,0,0.23929610968144985,-0.23929610968144985,0,2.6414496275556023,TRUE,133
P. vivax,paper_replica,17002,Araguaína,TO,2014,3,135,302864,0.6603624068889006,0.2429669859102455,0.4173954209786551,0,2.311268424111152,TRUE,133
P. vivax,paper_replica,17003,Miracema do Tocantins,TO,2014,1,133,148107,0,0.34410729775809484,-0.34410729775809484,0,3.3759376666869225,TRUE,133
P. vivax,paper_replica,17003,Miracema do Tocantins,TO,2014,2,134,148107,0,0.31577639402820595,-0.31577639402820595,0,3.3759376666869225,TRUE,133
P. vivax,paper_replica,17003,Miracema do Tocantins,TO,2014,3,135,148107,0,0.32062374561639606,-0.32062374561639606,0,4.051125200024306,TRUE,133
P. vivax,paper_replica,17004,Rio Formoso,TO,2014,1,133,123649,0,0.21962344337547052,-0.21962344337547052,0,3.234963485349659,TRUE,133
P. vivax,paper_replica,17004,Rio Formoso,TO,2014,2,134,123649,0,0.20154510401976478,-0.20154510401976478,0,1.6174817426748296,TRUE,133
P. vivax,paper_replica,17004,Rio Formoso,TO,2014,3,135,123649,0,0.20464166634575046,-0.20464166634575046,0,2.042070700126954,TRUE,133
P. vivax,paper_replica,17005,Gurupi,TO,2014,1,133,146042,0,0.05094964617536137,-0.05094964617536137,0,0.6847345284233303,TRUE,133
P. vivax,paper_replica,17005,Gurupi,TO,2014,2,134,146042,0,0.046759335692405486,-0.046759335692405486,0,0.6847345284233303,TRUE,133
P. vivax,paper_replica,17005,Gurupi,TO,2014,3,135,146042,0,0.0474820932096868,-0.0474820932096868,0,0.6847345284233303,TRUE,133
P. vivax,paper_replica,17006,Porto Nacional,TO,2014,1,133,366873,0.2725738879666806,0.1495703261009621,0.12300356186571848,0,1.362869439833403,TRUE,133
P. vivax,paper_replica,17006,Porto Nacional,TO,2014,2,134,366873,0,0.13725633063578346,-0.13725633063578346,0,1.362869439833403,TRUE,133
P. vivax,paper_replica,17006,Porto Nacional,TO,2014,3,135,366873,0,0.1393634352360504,-0.1393634352360504,0,1.362869439833403,TRUE,133
P. vivax,paper_replica,17007,Jalapão,TO,2014,1,133,77087,0,0.008418920374849318,-0.008418920374849318,0,0,TRUE,133
P. vivax,paper_replica,17007,Jalapão,TO,2014,2,134,77087,0,0.007731990500161016,-0.007731990500161016,0,0,TRUE,133
P. vivax,paper_replica,17007,Jalapão,TO,2014,3,135,77087,0,0.007856681855477813,-0.007856681855477813,0,0,TRUE,133
P. vivax,paper_replica,17008,Dianópolis,TO,2014,1,133,123210,0,0.014887894541184787,-0.014887894541184787,0,0.8116224332440548,TRUE,133
